HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,eemcgdkfndhakfknompkggombfjjjeno,RegSz,296412717E46DA2DE1CCFEAFDC1C3655312597A559FC52B467094C5BC4044F5E,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,felcaaldnbdncclmgdcncolpebgiejap,RegSz,5F6F2A7689A61F6271DD39C0F5CDB76CD928C0EA844838F188A161CDA8B01ED6,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,gfdkimpbcpahaombhbimeihdjnejgicl,RegSz,E45F8FB165BA547995FA188D75900C8A64A9BB31AF11AACFBC53D4E879F38B7F,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,ghbmnnjooekpmoecnnnilnnbdlolhkhi,RegSz,FA3D3F452A4039F1A5F3F3E2A5088E8A378A22534172949DD96E8A549B0C863A,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,kmendfapggjehodndflmmgagdbamhnfd,RegSz,BE9BD0C66551BCFBD94289648D12074144E6EB22AD50BD066F9BC447644B73CE,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,mfehgcgbbipciphmccgaenjidiccnmng,RegSz,4C16CE7EB3A4C9DEB4D22D71E2859F492E60BF16DBBF084392F9238F7BE105DC,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,mhjfbmdgcfjbbpaeojofohoefgiehjai,RegSz,CCDEAFAC453B88134AF09B766E3DB7F01DCC1A299C74E4CEC7AFD6E129A4AEDD,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,ncffjdbbodifgldkcbhmiiljfcnbgjab,RegSz,ED0D931922280C7BBFBAD7B77CA0DCB180F9FA405638641865294B52E50E784E,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,neajdppkdcdipfabeoofebfddakdcjhd,RegSz,8C7FD55578FF333951D5ADF1824E37BD800B3B1C89D10053C93696CF12DCFD17,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,nkeimhogjdpnpccoofpliimaahmaaome,RegSz,8A619C3C701B36A41DBD90A5635187505B0432E9F598AF7675A74B639CA10546,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,nmmhkkegccagdldgiimedpiccmgmieda,RegSz,9A91EDC653503E590DAD460F56578D213ACC6FC7D9D99829AC8E922C4E8C1C3A,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,pjkljhegncpnkpknbcohdijeoejaedia,RegSz,660DC0D1FBD0D142F832CAD6F354A8C157C212BF9ECAC682DEFBE47266F2B776,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\PreferenceMACs\Default\extensions.settings,pkedcjkdefgpdelpbcmbmeomcjbeemfm,RegSz,2E7C1A5A00F70B43CD7D95BED5F6B3D2D894A7EC3D30463066D1CBCFA50D2738,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:50:40.4013452,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\StabilityMetrics,user_experience_metrics.stability.exited_cleanly,RegDword,1,,,Google Chrome Registry artifacts,True,False,2017-02-02 22:53:16.5264968,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Google Chrome,Web Browsers,ROOT\SOFTWARE\Google\Chrome\BrowserExitCodes,,,,,,Google Chrome Registry artifacts,True,True,2017-02-01 19:09:35.7812286,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Anchor Underline,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Cache_Update_Frequency,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Disable Script Debugger,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,DisableScriptDebuggerIE,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Display Inline Images,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Do404Search,RegBinary,01-00-00-00,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Local Page,RegSz,%11%\blank.htm,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Save_Session_History_On_Exit,RegSz,no,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Search Page,RegSz,http://go.microsoft.com/fwlink/?LinkId=54896,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Show_FullURL,RegSz,no,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Show_StatusBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Show_ToolBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Show_URLinStatusBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Show_URLToolBar,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Use_DlgBox_Colors,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,UseClearType,RegSz,no,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,XMLHTTP,RegDword,1,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Enable Browser Extensions,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Play_Background_Sounds,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Play_Animations,RegSz,yes,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,Start Page,RegSz,http://go.microsoft.com/fwlink/p/?LinkId=255141,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,ApplicationTileImmersiveActivation,RegDword,0,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,AssociationActivationMode,RegDword,2,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,OperationalData,RegQword,0,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Internet Explorer,Web Browsers,ROOT\SOFTWARE\Microsoft\Internet Explorer\Main,EdgeSwitchingOSBuildNumber,RegSz,10586.th2_release.151121-2308,,,Internet Explorer Registry artifacts,False,False,2017-01-31 18:52:35.7581506,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .,"Open Exes:  Open ProgIds: ",User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .3g2,Open Exes:  Open ProgIds: WMP11.AssocFile.3G2,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .3gp,Open Exes:  Open ProgIds: WMP11.AssocFile.3GP,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .3gp2,Open Exes:  Open ProgIds: WMP11.AssocFile.3G2,User choice: WMP11.AssocFile.3G2,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .3gpp,Open Exes:  Open ProgIds: WMP11.AssocFile.3GP,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .aac,Open Exes:  Open ProgIds: WMP11.AssocFile.ADTS,User choice: AppXqj98qxeaynz6dv4459ayz6bnqxbyaqcs,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .adt,Open Exes:  Open ProgIds: WMP11.AssocFile.ADTS,User choice: AppXqj98qxeaynz6dv4459ayz6bnqxbyaqcs,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .adts,Open Exes:  Open ProgIds: WMP11.AssocFile.ADTS,User choice: AppXqj98qxeaynz6dv4459ayz6bnqxbyaqcs,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .AIF,Open Exes:  Open ProgIds: WMP11.AssocFile.AIFF,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .AIFC,Open Exes:  Open ProgIds: WMP11.AssocFile.AIFF,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .AIFF,Open Exes:  Open ProgIds: WMP11.AssocFile.AIFF,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .amr,"Open Exes:  Open ProgIds: ",User choice: AppXqj98qxeaynz6dv4459ayz6bnqxbyaqcs,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .arw,"Open Exes:  Open ProgIds: ",User choice: AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .asf,Open Exes:  Open ProgIds: WMP11.AssocFile.ASF,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .ASX,Open Exes:  Open ProgIds: WMP11.AssocFile.ASX,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .AU,Open Exes:  Open ProgIds: WMP11.AssocFile.AU,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .avi,Open Exes:  Open ProgIds: WMP11.AssocFile.AVI,User choice: AppX6eg8h5sxqq90pv53845wmnbewywdqq5h,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .bak,"Open Exes:  Open ProgIds: ",User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .bat,Open Exes:  Open ProgIds: batfile,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .bin,"Open Exes:  Open ProgIds: ",User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .bmp,Open Exes:  Open ProgIds: Paint.Picture,User choice: AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .cab,Open Exes:  Open ProgIds: CABFolder,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .CDA,Open Exes:  Open ProgIds: WMP11.AssocFile.CDA,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .cdxml,Open Exes:  Open ProgIds: Microsoft.PowerShellCmdletDefinitionXML.1,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .cfg,"Open Exes:  Open ProgIds: ",User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .chm,Open Exes:  Open ProgIds: chm.file,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .com/fwlink/?LinkID=219472&clcid=0x409,"Open Exes: LaunchWinApp.exe Open ProgIds: ",User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .contact,Open Exes:  Open ProgIds: contact_wab_auto_file,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .cr2,"Open Exes:  Open ProgIds: ",User choice: AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .crw,"Open Exes:  Open ProgIds: ",User choice: AppX43hnxtbyyps62jhe9sqpdzxn1790zetc,Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .cs,"Open Exes:  Open ProgIds: ",User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .css,Open Exes:  Open ProgIds: CSSfile,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .csv,"Open Exes:  Open ProgIds: ",User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .dat,"Open Exes:  Open ProgIds: ",User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,File Extensions,Installed Software,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts,Multiple,(plugin),Extension: .db,Open Exes:  Open ProgIds: dbfile,User choice: (UserChoice key not present),Tracks programs associated with file extensions,False,False,2017-01-31 19:27:24.2035651,exports/hd1/registry/20260430161612/hd1_registry_batch_FileExts.csv
